CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV
10557,C10557,C10557,Eddie Toth          ,278 Stanley Avenue,<null>,<null>,Cantoniera Della Presolana,BG,IT,24020,0,Eddie.B.Toth@mailinator.com,0378 3785191,152,NC169 ,ES,'3900310Q','370000491922995',American Express,910,6688
10834,C10834,C10834,Stephanie Thompson  ,202 Wildwood Street,<null>,<null>,Cornale,BG,IT,24020,0,Stephanie.G.Thompson@dodgeit.com,0347 1417098,505,NE178 ,IT,'MWSUEX81P44I625W','6011009179155689',Discover,810,1667
10835,C10835,C10835,Jenna Ross          ,3331 Pinewood Drive,<null>,<null>,Cornale,BG,IT,24020,0,Jenna.R.Ross@trashymail.com,0383 1690921,52,NW244 ,CA,'261113211','6011006811864728',Discover,1016,192
10937,C10937,C10937,Spencer Zimmerman   ,195 Kyle Street,<null>,<null>,Dezzo,BG,IT,24020,0,Spencer.T.Zimmerman@pookmail.com,0389 9186109,6101,SW142 ,IT,'TPWXKS17S29Z603B','370000557947449',American Express,414,859
11118,C11118,C11118,Nicholas Johnson    ,3663 Gandy Street,<null>,<null>,Fiorano Al Serio,BG,IT,24020,0,Nicholas.S.Johnson@mailinator.com,0318 0003420,904.86,WE355 ,UK,'KL084368C','6011000308627961',Discover,409,3876
12395,C12395,C12395,Michael Lozano      ,3556 Lowes Alley,<null>,<null>,Peia,BG,IT,24020,0,Michael.J.Lozano@dodgeit.com,0340 2714455,90.3,SE265 ,U.S.,'600990001','370000595133531',American Express,114,8277
13260,C13260,C13260,Martha East         ,713 Broadcast Drive,<null>,<null>,Valgoglio,BG,IT,24020,0,Martha.L.East@dodgeit.com,0348 5804527,5000.9,WE226 ,IT,'OUUAXX19H44I102R','30000004774372',Diners Club,1009,9099
10656,C10656,C10656,Stephen Harris      ,1636 Massachusetts Avenue,<null>,<null>,Cazzano Sant'Andrea,BG,IT,24024,0,Stephen.G.Harris@trashymail.com,0355 3849189,486,WE157 ,IT,'BEUZOA80P64F394T','3088004946248193',JCB,615,4952
11578,C11578,C11578,Todd Hostetler      ,1088 Clement Street,<null>,<null>,Kiel,<null>,DE,24029,0,Todd.P.Hostetler@mailinator.com,05605 71 98 84,853.3,WE223 ,ES,'4374110Q','370000628865398',American Express,909,8277
10566,C10566,C10566,Cortney Barrera     ,120 Stuart Street,<null>,<null>,Capizzone,BG,IT,24030,0,Cortney.D.Barrera@trashymail.com,0397 9268809,6101,WE415 ,IT,'PPTDCJ59E62D383M','6011005733114857',Discover,1217,4114
10861,C10861,C10861,Jane Kimball        ,392 Deans Lane,<null>,<null>,Crocette,BG,IT,24035,0,Jane.T.Kimball@trashymail.com,0392 0189626,505,SW409 ,ES,'6352039Z','4111110980512607',VISA,313,3544
11577,C11577,C11577,Michelle Arrowood   ,1858 Quilly Lane,<null>,<null>,Kiel,<null>,DE,24037,0,Michelle.A.Arrowood@spambob.com,05704 73 12 45,486,SW148 ,ES,'4168563C','3088001321086958',JCB,1214,3897
10763,C10763,C10763,Randy Tyrrell       ,2822 Drainer Avenue,<null>,<null>,Ciserano,BG,IT,24040,0,Randy.I.Tyrrell@trashymail.com,0311 8511709,290.48,NE241 ,U.S.,'023868019','4111110194475435',VISA,1209,7544
11114,C11114,C11114,Eric Stevens        ,4338 Larry Street,<null>,<null>,Filago,BG,IT,24040,0,Eric.M.Stevens@trashymail.com,0332 3226401,568.3,RP319 ,IT,'DEAGKR73R55H938D','4111117939343471',VISA,314,7927
11137,C11137,C11137,James Lawson        ,1956 Richland Avenue,<null>,<null>,Fornovo San Giovanni,BG,IT,24040,0,James.C.Lawson@mailinator.com,0343 9796569,0,WE289 ,FR,'125105613217924','4111117808975536',VISA,1015,7163
12334,C12334,C12334,Ian Polk            ,544 Oakway Lane,<null>,<null>,Osio Sopra,BG,IT,24040,0,Ian.C.Polk@dodgeit.com,0312 4068177,0,NC298 ,IT,'ZBELEO40M12F372U','370000092998246',American Express,511,3061
12335,C12335,C12335,Barbara Wang        ,1945 Elk City Road,<null>,<null>,Osio Sopra,BG,IT,24040,0,Barbara.M.Wang@pookmail.com,0363 0867413,5000.9,NC100 ,CA,'703649806','6011002712805035',Discover,1212,2223
12352,C12352,C12352,Douglas Martin      ,1742 Brooke Street,<null>,<null>,Pagazzano,BG,IT,24040,0,Douglas.S.Martin@trashymail.com,0317 9619997,5320.86,SE208 ,CA,'633691464','6011007440526357',Discover,317,6455
10766,C10766,C10766,Samantha Weathers   ,2300 Tree Frog Lane,<null>,<null>,Cividate Al Piano,BG,IT,24050,0,Samantha.D.Weathers@dodgeit.com,0346 2095112,5869.4,SC127 ,IT,'SCEUEE33R41M171T','370000250716141',American Express,114,3054
12114,C12114,C12114,Willie Cassell      ,2802 Winifred Way,<null>,<null>,Mornico Al Serio,BG,IT,24050,0,Willie.M.Cassell@spambob.com,0311 8424710,0,SE397 ,U.S.,'502310001','6011007623849436',Discover,710,1872
12115,C12115,C12115,Ruth Reese          ,1173 Simpson Avenue,<null>,<null>,Mornico Al Serio,BG,IT,24050,0,Ruth.M.Reese@dodgeit.com,0329 0556461,304,RP385 ,IT,'XGODVJ47T17G943U','3088000531499738',JCB,908,8827
10204,C10204,C10204,Ronald Hale         ,3860 Calico Drive,<null>,<null>,Azzano San Paolo,BG,IT,24052,0,Ronald.K.Hale@mailinator.com,0354 9879912,3780.51,WE223 ,U.S.,'578430002','4111112449335133',VISA,214,5620
10627,C10627,C10627,Lois Gosney         ,3667 Whitetail Lane,<null>,<null>,Castelli Calepio,BG,IT,24060,0,Lois.F.Gosney@mailinator.com,0329 3627454,304,SC394 ,IT,'EEIJST59L12G583I','4111110964669860',VISA,211,9492
11045,C11045,C11045,Christy Steiner     ,396 Hiddenview Drive,<null>,<null>,Endine Gaiano,BG,IT,24060,0,Christy.N.Steiner@trashymail.com,0375 9121809,6000.28,NC232 ,IT,'SHUTFW09H24E253S','6011005249741540',Discover,808,6937
11322,C11322,C11322,Lena Johnson        ,1149 Providence Lane,<null>,<null>,Grumello Del Monte,BG,IT,24064,0,Lena.G.Johnson@spambob.com,0315 0734059,290.48,SE139 ,U.S.,'543710003','3088008614066209',JCB,1014,4942
10301,C10301,C10301,Mitchell Holt       ,1582 Geneva Street,<null>,<null>,Bergerac,<null>,FR,24100,0,Mitchell.L.Holt@dodgeit.com,04.69.25.12.81,120,NE235 ,IT,'MOIIAX86M05F193E','4111113208733245',VISA,113,5488
11912,C11912,C11912,Felipa Smith        ,1418 Midway Road,<null>,<null>,Martinsville,VA,US,24112,0,Felipa.M.Smith@dodgeit.com,580-673-8579,673,NE175 ,IT,'GNLMYU69M23E786B','4111115782944387',VISA,1010,9806
12594,C12594,C12594,Lee Wilson          ,3717 Hidden Meadow Drive,<null>,<null>,Redona,BG,IT,24124,0,Lee.M.Wilson@mailinator.com,0396 2697846,853.3,SW409 ,U.S.,'022868004','4111112451978291',VISA,408,5068
10005,C10005,C10005,Joe Jusino          ,4156 Overlook Drive,<null>,<null>,Abingdon,VA,US,24210,0,Joe.D.Jusino@spambob.com,619-296-8951,180.3,WE355 ,ES,'6657001L','4111110029379026',VISA,1015,7596
12004,C12004,C12004,Adrian Holder       ,103 Carolina Avenue,<null>,<null>,Mielkendorf,<null>,DE,24247,0,Adrian.M.Holder@mailinator.com,030 19 58 99,52,SW412 ,IT,'IXXNLF99T64Z343J','6011006924091730',Discover,1010,1351
11138,C11138,C11138,Dewitt Martin       ,3199 Parrish Avenue,<null>,<null>,Fort Blackmore,VA,US,24250,0,Dewitt.L.Martin@mailinator.com,808-276-1223,9095.04,RP385 ,FR,'267032755795004','370000464229733',American Express,315,5625
12679,C12679,C12679,Alicia Lewis        ,4692 Little Acres Lane,<null>,<null>,Rose Hill,VA,US,24281,0,Alicia.D.Lewis@trashymail.com,281-487-9770,6000.28,NW247 ,FR,'104076909186633','4111111349171192',VISA,110,5289
10903,C10903,C10903,Dwight Steele       ,1558 Aspen Court,<null>,<null>,Danville,VA,US,24541,0,Dwight.L.Steele@mailinator.com,508-814-2249,2550,NC364 ,IT,'SNUNUU32T46C526I','4111114282704615',VISA,917,1239
11616,C11616,C11616,Heather Frederick   ,799 Pine Street,<null>,<null>,La Robla,<null>,ES,24640,0,Heather.M.Frederick@spambob.com,91-102-2348,6000.28,SC256 ,IT,'PCWTHC45A41E566S','3088003914172401',JCB,112,6120
11049,C11049,C11049,Sofia Lee           ,2368 Fannie Street,<null>,<null>,Erfde,<null>,DE,24803,0,Sofia.H.Lee@spambob.com,089 44 97 87,18735.7,NC358 ,ES,'X6850201L','6011007388891219',Discover,109,5818
10416,C10416,C10416,Heidi Prater        ,1645 Calvin Street,<null>,<null>,Bradshaw,WV,US,24817,0,Heidi.B.Prater@dodgeit.com,541-588-6768,505,NW115 ,IT,'QBMRIE93T66H538K','3088004835607574',JCB,110,1656
11605,C11605,C11605,James Tate          ,4106 Gorby Lane,<null>,<null>,Kropp,<null>,DE,24845,0,James.I.Tate@dodgeit.com,0641 96 39 09,5320.86,NE301 ,FR,'781088124694541','370000757426558',American Express,413,6953
10410,C10410,C10410,Tyler Oldfield      ,3062 Brookside Drive,<null>,<null>,Boxlund,<null>,DE,24994,0,Tyler.M.Oldfield@pookmail.com,04166 01 60 89,568.3,NW379 ,UK,'NE380112A','6011002183152263',Discover,314,916
10668,C10668,C10668,Sarah Wiley         ,4629 Dog Hill Lane,<null>,<null>,Centenaro,BS,IT,25010,0,Sarah.E.Wiley@mailinator.com,0363 3946912,18735.7,WE226 ,U.S.,'520510008','6011002986726321',Discover,217,4980
13201,C13201,C13201,Clinton Hutchison   ,427 Don Jackson Lane,<null>,<null>,Tremosine,BS,IT,25010,0,Clinton.M.Hutchison@pookmail.com,0350 6075024,486,SC325 ,ES,'3728581M','3088005892272475',JCB,610,5622
10065,C10065,C10065,Charlene Delacruz   ,1248 Goosetown Drive,<null>,<null>,Alfianello,BS,IT,25020,0,Charlene.D.Delacruz@spambob.com,0325 4868735,152,SE208 ,UK,'OB344475','3088002078084089',JCB,708,8896
10570,C10570,C10570,Loretta David       ,1575 Logan Lane,<null>,<null>,Capriano Del Colle,BS,IT,25020,0,Loretta.J.David@spambob.com,0350 9549135,290.48,SW277 ,IT,'OEUNAX40E50D383N','3088004806565017',JCB,410,150
10751,C10751,C10751,Troy Frazee         ,2922 Chenoweth Drive,<null>,<null>,Cigole,BS,IT,25020,0,Troy.T.Frazee@pookmail.com,0318 6707228,0,SW277 ,CA,'601177132','370000610872410',American Express,1011,547
10921,C10921,C10921,Vivian Ong          ,830 O Conner Street,<null>,<null>,Dello,BS,IT,25020,0,Vivian.K.Ong@spambob.com,0364 3101067,673,WE421 ,U.S.,'418610001','6011001266574468',Discover,711,6455
12348,C12348,C12348,Kathleen Scuderi    ,1593 Post Avenue,<null>,<null>,Padernello,BS,IT,25022,0,Kathleen.D.Scuderi@trashymail.com,0325 1940909,568.3,NC232 ,UK,'TZ698574B','3088003019638124',JCB,410,3703
11865,C11865,C11865,Lucy Beehler        ,1931 College Street,<null>,<null>,Manerbio,BS,IT,25025,0,Lucy.D.Beehler@mailinator.com,0367 5219529,152,NE235 ,ES,'6600264T','370000959735301',American Express,316,235
10844,C10844,C10844,Jennifer Donaldson  ,4416 Walnut Avenue,<null>,<null>,Corzano,BS,IT,25030,0,Jennifer.D.Donaldson@dodgeit.com,0324 2379862,904.86,RP319 ,IT,'DQMCRT70L13G590Y','6011006869250986',Discover,114,3510
10573,C10573,C10573,Phyllis Hildebrand  ,222 Stockert Hollow Road,<null>,<null>,Capriolo,BS,IT,25031,0,Phyllis.A.Hildebrand@mailinator.com,0341 1329214,180.3,WE226 ,IT,'ZGXEUX89D43G008N','370000340219163',American Express,1015,3596
10823,C10823,C10823,Sylvia Keeler       ,2880 Rhode Island Avenue,<null>,<null>,Coniolo,BS,IT,25034,0,Sylvia.R.Keeler@dodgeit.com,0366 5869384,5000.9,SE337 ,U.S.,'022867967','6011008659296773',Discover,917,547
10767,C10767,C10767,Argentina Galloway  ,2157 Ruckman Road,<null>,<null>,Cividate Camuno,BS,IT,25040,0,Argentina.J.Galloway@pookmail.com,0346 6134705,5000.9,SC328 ,IT,'YKRCHD13C47L588O','6011006047079554',Discover,913,6086
10358,C10358,C10358,John Delacruz       ,4291 Oakmound Drive,<null>,<null>,Boario Terme,BS,IT,25041,0,John.T.Delacruz@mailinator.com,0322 8760457,1820.08,NC427 ,ES,'X3462299V','3088004471027053',JCB,715,2370
12081,C12081,C12081,Lydia Frazier       ,824 Oakmound Drive,<null>,<null>,Monterotondo,BS,IT,25050,0,Lydia.S.Frazier@mailinator.com,0314 4941380,1284,NE175 ,CA,'438572422','370000206150569',American Express,1014,1655
12423,C12423,C12423,Amy Hudson          ,2548 Shadowmar Drive,<null>,<null>,Peschiera Maraglio,BS,IT,25050,0,Amy.S.Hudson@dodgeit.com,0364 3399036,90.3,WE352 ,IT,'FFQRUE58S13C343S','6011000820104945',Discover,1017,5565
12659,C12659,C12659,Todd Geissler       ,4848 Stroop Hill Road,<null>,<null>,Rodengo Saiano,BS,IT,25050,0,Todd.B.Geissler@trashymail.com,0393 3744996,5869.4,NE367 ,IT,'PMITWP05S20H384M','370000646769002',American Express,716,3418
12430,C12430,C12430,Nancy Leone         ,857 Prudence Street,<null>,<null>,Pezzaze,BS,IT,25060,0,Nancy.M.Leone@trashymail.com,0378 0206998,152,SC124 ,ES,'X9836350D','370000244717700',American Express,814,9938
11473,C11473,C11473,Maria Clarke        ,604 Rockford Mountain Lane,<null>,<null>,Irma,BS,IT,25061,0,Maria.D.Clarke@spambob.com,0328 5812047,152,NC100 ,ES,'9082530Z','30000001771736',Diners Club,708,6478
11846,C11846,C11846,Linda Madden        ,4060 Ash Street,<null>,<null>,Magno,BS,IT,25063,0,Linda.J.Madden@spambob.com,0363 2778746,6000.28,RP319 ,KO,'0001022071441','3088000840505662',JCB,1212,2997
11820,C11820,C11820,Gary Schulz         ,2181 Chapmans Lane,<null>,<null>,Lumezzane Sant'Apollonio,BS,IT,25067,0,Gary.R.Schulz@pookmail.com,0335 5206356,90.3,SE397 ,FR,'222044618966440','370000521301236',American Express,714,8382
10643,C10643,C10643,Antonio Campbell    ,1300 Maloy Court,<null>,<null>,Casto,BS,IT,25070,0,Antonio.S.Campbell@mailinator.com,0356 1898232,568.3,SC325 ,UK,'AH108481C','370000825433313',American Express,708,851
11742,C11742,C11742,Shelia Jacobs       ,3061 Sumner Street,<null>,<null>,Livemmo,BS,IT,25070,0,Shelia.P.Jacobs@pookmail.com,0363 5174688,52,NW184 ,FR,'233087133044124','370000015685888',American Express,815,918
12540,C12540,C12540,Belinda Cunningham  ,426 Goldleaf Lane,<null>,<null>,Preseglie,BS,IT,25070,0,Belinda.L.Cunningham@dodgeit.com,0350 4052274,18735.7,NE373 ,IT,'AAOIXX56E15D902J','6011007980632482',Discover,916,4846
10678,C10678,C10678,Glen Green          ,2726 Simpson Avenue,<null>,<null>,Cervera,<null>,ES,25200,0,Glen.A.Green@trashymail.com,91-102-2278,379,SE403 ,FR,'219111118445254','3088008465602219',JCB,1109,5857
12063,C12063,C12063,William Young       ,193 Isaacs Creek Road,<null>,<null>,Montbard,<null>,FR,25200,0,William.Y.Young@dodgeit.com,04.79.59.91.29,0,WE418 ,FR,'117084017632232','30000000387716',Diners Club,116,7063
12064,C12064,C12064,Joelle Jensen       ,3098 Alexander Drive,<null>,<null>,Montbard,<null>,FR,25200,0,Joelle.D.Jensen@dodgeit.com,01.94.88.03.36,486,SC124 ,ES,'2243691H','30000002591836',Diners Club,615,7671
10694,C10694,C10694,Stuart Acuna        ,4597 Farm Meadow Drive,<null>,<null>,Charleston,WV,US,25301,0,Stuart.L.Acuna@dodgeit.com,512-836-9104,352,SE133 ,ES,'5727493X','3088003729582042',JCB,1210,5965
10696,C10696,C10696,Eloise Thompson     ,4753 Hope Street,<null>,<null>,Charleston,WV,US,25301,0,Eloise.R.Thompson@trashymail.com,989-501-1137,180.3,SE271 ,CA,'152451274','6011004262409838',Discover,210,3680
11911,C11911,C11911,Ina Hutson          ,27 Watson Lane,<null>,<null>,Martinsburg,WV,US,25401,0,Ina.B.Hutson@dodgeit.com,510-727-3803,3780.51,NE307 ,FR,'274099000894380','370000811170218',American Express,310,5004
11753,C11753,C11753,Lisa Basham         ,3482 Marion Drive,<null>,<null>,Logan,WV,US,25601,0,Lisa.J.Basham@pookmail.com,314-747-5782,18735.7,NW376 ,IT,'TUOAAU53T63F346K','3088005790344780',JCB,109,6605
12576,C12576,C12576,Thomas Cleary       ,2114 Terra Cotta Street,<null>,<null>,Rainelle,WV,US,25962,0,Thomas.V.Cleary@mailinator.com,517-504-5253,6101,NE307 ,U.S.,'242990001','6011006101495944',Discover,912,9458
13255,C13255,C13255,Mary Mcferren       ,4169 Fincham Road,<null>,<null>,Valence,<null>,FR,26000,0,Mary.S.Mcferren@dodgeit.com,05.59.92.98.04,5000.9,NE301 ,IT,'EOAMWK23A64L227X','30000001278294',Diners Club,1115,4773
13256,C13256,C13256,Barbara Mann        ,4747 Grant Street,<null>,<null>,Valence,<null>,FR,26000,0,Barbara.K.Mann@trashymail.com,01.37.11.17.66,1782.03,WE415 ,IT,'XQCUIO94R08F762C','3088002864304998',JCB,713,3689
10604,C10604,C10604,David Hale          ,3117 Glendale Avenue,<null>,<null>,Casalsigone,CR,IT,26010,0,David.J.Hale@dodgeit.com,0313 0184598,673,SC328 ,ES,'3902978Q','6011008420371517',Discover,817,6610
10858,C10858,C10858,Kim Mickey          ,3802 Oak Avenue,<null>,<null>,Crema,CR,IT,26013,0,Kim.C.Mickey@trashymail.com,0339 2077007,486,NC163 ,ES,'0552604Y','6011007446049503',Discover,612,1139
10021,C10021,C10021,Earl Gay            ,1015 Eagle Street,<null>,<null>,Agnadello,CR,IT,26020,0,Earl.R.Gay@mailinator.com,0383 3662357,0,WE220 ,ES,'X4243962W','4111116465659466',VISA,913,2675
12635,C12635,C12635,Christina Wilkinson ,2012 Star Route,<null>,<null>,Rivolta D'Adda,CR,IT,26027,0,Christina.K.Wilkinson@dodgeit.com,0324 3903180,6000.28,SE400 ,IT,'AAAYLU34P04D265W','30000001891393',Diners Club,513,4801
10491,C10491,C10491,Judy Douglass       ,2511 Bird Spring Lane,<null>,<null>,Ca' De' Stefani,CR,IT,26039,0,Judy.F.Douglass@mailinator.com,0318 4916603,853.3,NE235 ,ES,'2169020M','6011007437869653',Discover,1215,7897
12895,C12895,C12895,Ann Thurmond        ,2858 Timberbrook Lane,<null>,<null>,Scandolara Ravara,CR,IT,26040,0,Ann.R.Thurmond@pookmail.com,0379 4179888,1782.03,SC328 ,ES,'3565398F','4111113541438643',VISA,1008,9597
12456,C12456,C12456,Jeannette Jones     ,2069 Veltri Drive,<null>,<null>,Pinillos,<null>,ES,26111,0,Jeannette.C.Jones@mailinator.com,91-451-6678,6000.28,NE301 ,CA,'150243210','30000006074953',Diners Club,812,4027
13313,C13313,C13313,Eloise Miranda      ,4939 Green Avenue,<null>,<null>,Viguera,<null>,ES,26121,0,Eloise.J.Miranda@spambob.com,91-635-1909,152,NE241 ,IT,'QKCMUE28T62C544P','4111118940160565',VISA,813,3192
11420,C11420,C11420,Miguel Goldfarb     ,1420 Columbia Road,<null>,<null>,Hornillos de Cameros,<null>,ES,26133,0,Miguel.M.Goldfarb@spambob.com,91-102-2310,5869.4,RP385 ,IT,'UAUPAU53C20C589G','30000001217359',Diners Club,1110,5004
10495,C10495,C10495,Roxie White         ,3773 Waterview Lane,<null>,<null>,Cabezon de Cameros,<null>,ES,26135,0,Roxie.T.White@dodgeit.com,91-635-1994,352,RP385 ,CA,'961425014','4111115730190554',VISA,1213,6744
11654,C11654,C11654,Shawna Elliott      ,4858 Tibbs Avenue,<null>,<null>,Lardero,<null>,ES,26140,0,Shawna.H.Elliott@dodgeit.com,91-102-2561,904.86,WE223 ,CA,'130942212','30000001181076',Diners Club,908,5325
11351,C11351,C11351,Darren Wright       ,513 Cook Hill Road,<null>,<null>,Haro,<null>,ES,26200,0,Darren.A.Wright@dodgeit.com,91-102-2433,120,SE133 ,IT,'UAOJIU10P54H773A','4111115617079912',VISA,316,9255
12052,C12052,C12052,Ruth Kelsey         ,343 Lauren Drive,<null>,<null>,Montemar,<null>,FR,26200,0,Ruth.M.Kelsey@dodgeit.com,01.55.44.72.43,568.3,NW376 ,IT,'YSYZBV19P49F225S','6011008625383937',Discover,912,2946
12053,C12053,C12053,Randolph Santiago   ,2658 Gregory Lane,<null>,<null>,Montemar,<null>,FR,26200,0,Randolph.T.Santiago@dodgeit.com,05.24.55.40.84,52,SE139 ,FR,'272057750474443','30000004787390',Diners Club,814,560
12054,C12054,C12054,Sylvia Delong       ,3829 Hill Haven Drive,<null>,<null>,Montemar,<null>,FR,26200,0,Sylvia.R.Delong@spambob.com,01.82.53.20.63,568.3,NC169 ,IT,'MGYOAX25P26G227Q','6011004066983020',Discover,415,6808
10664,C10664,C10664,Pamela Beaver       ,1770 Hillcrest Avenue,<null>,<null>,Cellorigo,<null>,ES,26212,0,Pamela.M.Beaver@spambob.com,91-102-2417,120,SC256 ,FR,'134113300433623','4111116710669062',VISA,310,2601
10762,C10762,C10762,Margaret Stoffel    ,3005 Woodridge Lane,<null>,<null>,Ciruena,<null>,ES,26258,0,Margaret.J.Stoffel@spambob.com,91-102-2640,6101,SW343 ,U.S.,'023868196','3088008090098692',JCB,1215,4284
12875,C12875,C12875,Eric Lawson         ,2617 Joes Road,<null>,<null>,Santurde de Rioja,<null>,ES,26260,0,Eric.R.Lawson@mailinator.com,91-417-6710,290.48,SC391 ,UK,'HH063222B','370000475087641',American Express,1209,4021
10750,C10750,C10750,George Smith        ,2288 Middleville Road,<null>,<null>,Cidamon,<null>,ES,26291,0,George.C.Smith@dodgeit.com,91-102-2053,90.3,SW217 ,IT,'REOIUE21T12M017E','3088005153916505',JCB,916,3381
10504,C10504,C10504,Arthur John         ,1591 Cessna Drive,<null>,<null>,Cairo,WV,US,26337,0,Arthur.D.John@trashymail.com,915-852-3245,673,WE151 ,U.S.,'234530003','4111113560896101',VISA,1010,1787
10430,C10430,C10430,Gladys Francis      ,4207 Freedom Lane,<null>,<null>,Brembio,LO,IT,26822,0,Gladys.J.Francis@trashymail.com,0351 1885529,492,NE109 ,CA,'730155629','4111112445831739',VISA,1217,6407
11129,C11129,C11129,Robert Foreman      ,915 Sherman Street,<null>,<null>,Fombio,LO,IT,26861,0,Robert.C.Foreman@trashymail.com,0377 5592862,0,SW343 ,FR,'128127431434208','3088003165480032',JCB,110,2399
11063,C11063,C11063,William Cornelius   ,2352 Anthony Avenue,<null>,<null>,Esterwegen,<null>,DE,26897,0,William.T.Cornelius@spambob.com,05084 44 53 96,3780.51,WE289 ,IT,'LIIPJR42A21B256U','370000529125090',American Express,1217,7233
11752,C11752,C11752,Virginia Norton     ,4740 Hall Place,<null>,<null>,Lodi,LO,IT,26900,0,Virginia.P.Norton@pookmail.com,0352 8839366,6000.28,NC358 ,U.S.,'023867979','370000006922225',American Express,812,769
11161,C11161,C11161,Dan Shifflett       ,4643 Woodland Avenue,<null>,<null>,Fossarmato,PV,IT,27010,0,Dan.Q.Shifflett@dodgeit.com,0362 8295512,152,RP253 ,IT,'LQOXBL01A63F467O','30000001086119',Diners Club,316,5443
11234,C11234,C11234,Roman Burress       ,4174 B Street,<null>,<null>,Gerenzago,PV,IT,27010,0,Roman.M.Burress@mailinator.com,0370 1678467,6101,SC130 ,KO,'0001021746575','5500000095123463',Master Card,417,4893
12672,C12672,C12672,Hope Joyner         ,462 Briarhill Lane,<null>,<null>,Roncaro,PV,IT,27010,0,Hope.G.Joyner@trashymail.com,0353 5975290,298.83,NC427 ,ES,'X2620809M','6011005561150528',Discover,709,9818
13512,C13512,C13512,Judith Edwards      ,359 Wilson Avenue,<null>,<null>,Zeccone,PV,IT,27010,0,Judith.T.Edwards@spambob.com,0346 1278099,180.3,SC262 ,FR,'869097206051855','6011004914198466',Discover,210,1527
